date,time,open,high,low,close,volume
2017-12-22,1513987200,2521.45,3249.32,2466.89,2991.57,562467930.34
2017-12-23,1514073600,2991.58,2997.03,2463.15,2797.92,439830450.44
2017-12-24,1514160000,2797.92,2883.55,2600.42,2739.94,187864797.77
2017-12-25,1514246400,2739.94,2929.03,2720.99,2921.84,182771250.32
2017-12-26,1514332800,2921.89,2924.47,2568.85,2710.64,161281901.39
2017-12-27,1514419200,2710.64,2727.03,2291.94,2484.96,193654890.44
2017-12-28,1514505600,2486.54,2884.96,2311.24,2619.32,279681307.4
2017-12-29,1514592000,2622.42,2634.36,2103.91,2209.96,221420859.69
2017-12-30,1514678400,2210.18,2485.77,2165.12,2371.83,131177357.02
2017-12-31,1514764800,2371.83,2413.01,2258.29,2319.12,80872345.44
2018-01-01,1514851200,2319.12,2719.88,2314.12,2555.49,213749238.32
2018-01-02,1514937600,2555.49,2776.56,2517.54,2557.52,170977759.75
2018-01-03,1515024000,2556.37,2558.9,2315.7,2355.78,167327220.48
2018-01-04,1515110400,2355.68,2523.51,2306.49,2390.04,188339076.32
2018-01-05,1515196800,2390.04,2639.55,2326.08,2533.24,189153648.98
2018-01-06,1515283200,2533.24,2760.35,2492.92,2530.44,203905526.98
2018-01-07,1515369600,2530.5,2572.13,2207.35,2404.74,173810008.85
2018-01-08,1515456000,2404.74,2489.58,2319.19,2376.68,118646869.3
2018-01-09,1515542400,2376.68,2944.89,2291.94,2856.93,428980394.88
2018-01-10,1515628800,2856.94,2952.68,2341.77,2437.92,370363445.96
2018-01-11,1515715200,2437.92,2628.15,2372.67,2596.2,147982320.1
2018-01-12,1515801600,2596.21,2869.38,2561.7,2664.9,183442789.42
2018-01-13,1515888000,2664.98,2728.55,2441.03,2530.21,114182801.74
2018-01-14,1515974400,2530.59,2558.33,2352.1,2394.05,124413534.2
2018-01-15,1516060800,2394.02,2411.97,1525.13,1761.61,413640550.4
2018-01-16,1516147200,1760.95,1903.53,1342.05,1748.8,275433374.11
2018-01-17,1516233600,1748.8,1881.06,1681.82,1708.87,138733377.09
2018-01-18,1516320000,1708.87,1853.19,1693.94,1756.72,82814184.28
2018-01-19,1516406400,1756.72,2114.15,1753.95,2024.32,150204592.86
2018-01-20,1516492800,2024.32,2025.18,1709.25,1772.37,116810397.92
2018-01-21,1516579200,1772.37,1805.85,1509.89,1606.05,111361124.15
2018-01-22,1516665600,1606.05,1692.62,1490.35,1614.46,88416102.82
2018-01-23,1516752000,1614.46,1676.53,1558.92,1653.46,63619330.87
2018-01-24,1516838400,1653.46,1699.85,1601.02,1632.11,51824161.08
2018-01-25,1516924800,1631.96,1672.5,1485.56,1594.67,82441054.63
2018-01-26,1517011200,1594.67,1664.05,1559.98,1632.08,49189009.08
2018-01-27,1517097600,1632.08,1755.53,1631.94,1742.54,98711706.94
2018-01-28,1517184000,1742.54,1753.53,1630.34,1650.36,49086467.06
2018-01-29,1517270400,1650.33,1653.4,1451.79,1462.99,87724135.57
2018-01-30,1517356800,1462.94,1470.18,1397.98,1445.74,13759688.38
